"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"R1_MN008","691","201902032300","0","0","3"
"R1_MN008","691","201902040000","0","0","3"
"R1_MN008","691","201902040100","0","0","3"
"R1_MN008","691","201902040200","0","0","3"
"R1_MN008","691","201902040300","0","0","3"
"R1_MN008","691","201902040400","0","0","3"
"R1_MN008","691","201902040500","0","0","3"
"R1_MN008","691","201902040600","0","0","3"
"R1_MN008","691","201902040700","0","0","3"
"R1_MN008","691","201902040800","0","0","3"
"R1_MN008","691","201902040900","0","0","3"
"R1_MN008","691","201902041000","0","0","3"
"R1_MN008","691","201902041100","0","0","3"
"R1_MN008","691","201902041200","0","0","3"
"R1_MN008","691","201902041300","0","0","3"
"R1_MN008","691","201902041400","0","0","3"
"R1_MN008","691","201902041500","0","0","3"
"R1_MN008","691","201902041600","0","0","3"
"R1_MN008","691","201902041700","0","0","3"
"R1_MN008","691","201902041800","0","0","3"
"R1_MN008","691","201902041900","0","0","3"
"R1_MN008","691","201902042000","0","0","3"
"R1_MN008","691","201902042100","0","0","3"
"R1_MN008","691","201902042200","0","0","3"
"R1_MN008","691","201902042300","0","0","3"
"R1_MN008","691","201902050000","0","0","3"
"R1_MN008","691","201902050100","0","0","3"
"R1_MN008","691","201902050200","0","0","3"
"R1_MN008","691","201902050300","0","0","3"
"R1_MN008","691","201902050400","0","0","3"
"R1_MN008","691","201902050500","0","0","3"
"R1_MN008","691","201902050600","0","0","3"
"R1_MN008","691","201902050700","0","0","3"
"R1_MN008","691","201902050800","0","0","3"
"R1_MN008","691","201902050900","0","0","3"
"R1_MN008","691","201902051000","0","0","3"
"R1_MN008","691","201902051100","0","0","3"
"R1_MN008","691","201902051200","0","0","3"
"R1_MN008","691","201902051300","0","0","3"
"R1_MN008","691","201902051400","0","0","3"
"R1_MN008","691","201902051500","0","0","3"
"R1_MN008","691","201902051600","0","0","3"
"R1_MN008","691","201902051700","0","0","3"
"R1_MN008","691","201902051800","0","0","3"
"R1_MN008","691","201902051900","0","0","3"
"R1_MN008","691","201902052000","0","0","3"
"R1_MN008","691","201902052100","0","0","3"
"R1_MN008","691","201902052200","0","0","3"
"R1_MN008","691","201902052300","0","0","3"
"R1_MN008","691","201902060000","0","0","3"
"R1_MN008","691","201902060100","0","0","3"
"R1_MN008","691","201902060200","0","0","3"
"R1_MN008","691","201902060300","0","0","3"
"R1_MN008","691","201902060400","0","0","3"
"R1_MN008","691","201902060500","0","0","3"
"R1_MN008","691","201902060600","0","0","3"
"R1_MN008","691","201902060700","0","0","3"
"R1_MN008","691","201902060800","0","0","3"
"R1_MN008","691","201902060900","0","0","3"
"R1_MN008","691","201902061000","0","0","3"
"R1_MN008","691","201902061100","0","0","3"
"R1_MN008","691","201902061200","0.3","0","3"
"R1_MN008","691","201902061300","0.3","0","3"
"R1_MN008","691","201902061400","0.2","0","3"
"R1_MN008","691","201902061500","0","0","3"
"R1_MN008","691","201902061600","0.7","0","3"
"R1_MN008","691","201902061700","0","0","3"
"R1_MN008","691","201902061800","0","0","3"
"R1_MN008","691","201902061900","0.9","0","3"
"R1_MN008","691","201902062000","0.6","0","3"
"R1_MN008","691","201902062100","0.2","0","3"
"R1_MN008","691","201902062200","0.2","0","3"
"R1_MN008","691","201902062300","0.2","0","3"
"R1_MN008","691","201902070000","0.6","0","3"
"R1_MN008","691","201902070100","1.1","0","3"
"R1_MN008","691","201902070200","1.2","0","3"
"R1_MN008","691","201902070300","1.3","0","3"
"R1_MN008","691","201902070400","1","0","3"
"R1_MN008","691","201902070500","0.7","0","3"
"R1_MN008","691","201902070600","0.1","0","3"
"R1_MN008","691","201902071200","0","0","3"
"R1_MN008","691","201902071300","0","0","3"
"R1_MN008","691","201902071400","0","0","3"
"R1_MN008","691","201902071500","0","0","3"
"R1_MN008","691","201902071600","0","0","3"
"R1_MN008","691","201902071700","0","0","3"
"R1_MN008","691","201902071800","0","0","3"
"R1_MN008","691","201902071900","0","0","3"
"R1_MN008","691","201902080000","0","0","3"
"R1_MN008","691","201902080100","0","0","3"
"R1_MN008","691","201902080200","0","0","3"
"R1_MN008","691","201902080300","0","0","3"
"R1_MN008","691","201902080400","0","0","3"
"R1_MN008","691","201902080500","0","0","3"
"R1_MN008","691","201902080600","0","0","3"
"R1_MN008","691","201902080700","0","0","3"
"R1_MN008","691","201902080800","0","0","3"
"R1_MN008","691","201902080900","0","0","3"
"R1_MN008","691","201902081000","0","0","3"
"R1_MN008","691","201902081100","0","0","3"
"R1_MN008","691","201902081200","0","0","3"
"R1_MN008","691","201902081300","0","0","3"
"R1_MN008","691","201902081400","0","0","3"
"R1_MN008","691","201902081500","0","0","3"
"R1_MN008","691","201902081600","0","0","3"
"R1_MN008","691","201902081700","0","0","3"
"R1_MN008","691","201902081800","0","0","3"
"R1_MN008","691","201902081900","0","0","3"
"R1_MN008","691","201902082000","0","0","3"
"R1_MN008","691","201902082100","0","0","3"
"R1_MN008","691","201902082200","0","0","3"
"R1_MN008","691","201902082300","0","0","3"
"R1_MN008","691","201902090000","0.3","0","3"
"R1_MN008","691","201902090100","0.4","0","3"
"R1_MN008","691","201902090200","0.2","0","3"
"R1_MN008","691","201902090300","0","0","3"
"R1_MN008","691","201902090400","0","0","3"
"R1_MN008","691","201902090500","0","0","3"
"R1_MN008","691","201902090600","0","0","3"
"R1_MN008","691","201902090700","0","0","3"
"R1_MN008","691","201902090800","0","0","3"
"R1_MN008","691","201902090900","0","0","3"
"R1_MN008","691","201902091000","0","0","3"
"R1_MN008","691","201902091100","0","0","3"
"R1_MN008","691","201902091200","0","0","3"
"R1_MN008","691","201902091300","0","0","3"
"R1_MN008","691","201902091400","0.3","0","3"
"R1_MN008","691","201902091500","0","0","3"
"R1_MN008","691","201902091600","0","0","3"
"R1_MN008","691","201902091700","0.1","0","3"
"R1_MN008","691","201902091800","0","0","3"
"R1_MN008","691","201902091900","0","0","3"
"R1_MN008","691","201902092000","0","0","3"
"R1_MN008","691","201902092100","0","0","3"
"R1_MN008","691","201902092200","0","0","3"
"R1_MN008","691","201902092300","0","0","3"
"R1_MN008","691","201902100000","0","0","3"
"R1_MN008","691","201902100100","0","0","3"
"R1_MN008","691","201902100200","0","0","3"
"R1_MN008","691","201902100300","0","0","3"
"R1_MN008","691","201902100400","0","0","3"
"R1_MN008","691","201902100500","0","0","3"
"R1_MN008","691","201902100600","0.1","0","3"
"R1_MN008","691","201902100700","0.4","0","3"
"R1_MN008","691","201902100800","1","0","3"
"R1_MN008","691","201902100900","1.1","0","3"
"R1_MN008","691","201902101000","1.4","0","3"
"R1_MN008","691","201902101100","2.2","0","3"
"R1_MN008","691","201902101200","0.8","0","3"
"R1_MN008","691","201902101300","0","0","3"
"R1_MN008","691","201902101400","0.1","0","3"
"R1_MN008","691","201902101500","0.1","0","3"
"R1_MN008","691","201902101600","0","0","3"
"R1_MN008","691","201902101700","0","0","3"
"R1_MN008","691","201902101800","0","0","3"
"R1_MN008","691","201902101900","0.3","0","3"
"R1_MN008","691","201902102000","1.1","0","3"
"R1_MN008","691","201902102100","1","0","3"
"R1_MN008","691","201902102200","0.3","0","3"
"R1_MN008","691","201902102300","0","0","3"
"R1_MN008","691","201902110000","0","0","3"
"R1_MN008","691","201902110100","0","0","3"
"R1_MN008","691","201902110200","0","0","3"
"R1_MN008","691","201902110300","0","0","3"
"R1_MN008","691","201902110400","0","0","3"
"R1_MN008","691","201902110500","0","0","3"
"R1_MN008","691","201902110600","0","0","3"
"R1_MN008","691","201902110700","0","0","3"
"R1_MN008","691","201902110800","0","0","3"
"R1_MN008","691","201902110900","0","0","3"
"R1_MN008","691","201902111000","0","0","3"
"R1_MN008","691","201902111100","0","0","3"
"R1_MN008","691","201902111200","0","0","3"
"R1_MN008","691","201902111300","0","0","3"
"R1_MN008","691","201902111400","0","0","3"
"R1_MN008","691","201902111500","0","0","3"
"R1_MN008","691","201902111600","0","0","3"
"R1_MN008","691","201902111700","0","0","3"
"R1_MN008","691","201902111800","0","0","3"
"R1_MN008","691","201902111900","0","0","3"
"R1_MN008","691","201902112000","0","0","3"
"R1_MN008","691","201902112100","0","0","3"
"R1_MN008","691","201902112200","0","0","3"
"R1_MN008","691","201902112300","0","0","3"
"R1_MN008","691","201902120000","0","0","3"
"R1_MN008","691","201902120100","0","0","3"
"R1_MN008","691","201902120200","0","0","3"
