"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TT_TU_MN009","691","201905240500","9.3","1","7"
"TT_TU_MN009","691","201905240600","12.4","1","7"
"TT_TU_MN009","691","201905240700","16.4","1","7"
"TT_TU_MN009","691","201905240800","18.8","1","7"
"TT_TU_MN009","691","201905240900","20.1","1","7"
"TT_TU_MN009","691","201905241000","21.5","1","7"
"TT_TU_MN009","691","201905241100","21.3","1","7"
"TT_TU_MN009","691","201905241200","22.3","1","7"
"TT_TU_MN009","691","201905241300","23.7","1","7"
"TT_TU_MN009","691","201905241400","21.5","1","7"
"TT_TU_MN009","691","201905241500","20.5","1","7"
"TT_TU_MN009","691","201905241600","20","1","7"
"TT_TU_MN009","691","201905241700","18.2","1","7"
"TT_TU_MN009","691","201905241800","15.6","1","7"
"TT_TU_MN009","691","201905241900","13.3","1","7"
"TT_TU_MN009","691","201905242000","12.4","1","7"
"TT_TU_MN009","691","201905242100","12.5","1","7"
"TT_TU_MN009","691","201905242200","11.5","1","7"
"TT_TU_MN009","691","201905242300","11.7","1","7"
"TT_TU_MN009","691","201905250000","11.6","1","7"
"TT_TU_MN009","691","201905250100","11.4","1","7"
"TT_TU_MN009","691","201905250200","11.2","1","7"
"TT_TU_MN009","691","201905250300","11","1","7"
"TT_TU_MN009","691","201905250400","10.1","1","7"
"TT_TU_MN009","691","201905250500","10.7","1","7"
"TT_TU_MN009","691","201905250600","11.2","1","7"
"TT_TU_MN009","691","201905250700","11.5","1","7"
"TT_TU_MN009","691","201905250800","12.1","1","7"
"TT_TU_MN009","691","201905250900","12.4","1","7"
"TT_TU_MN009","691","201905251000","13.1","1","7"
"TT_TU_MN009","691","201905251100","13.2","1","7"
"TT_TU_MN009","691","201905251200","13.6","1","7"
"TT_TU_MN009","691","201905251300","14.3","1","7"
"TT_TU_MN009","691","201905251400","14.8","1","7"
"TT_TU_MN009","691","201905251500","14.8","1","7"
"TT_TU_MN009","691","201905251600","15","1","7"
"TT_TU_MN009","691","201905251700","14.5","1","7"
"TT_TU_MN009","691","201905251800","14.6","1","7"
"TT_TU_MN009","691","201905251900","13","1","7"
"TT_TU_MN009","691","201905252000","12.3","1","7"
"TT_TU_MN009","691","201905252100","10.8","1","7"
"TT_TU_MN009","691","201905252200","7.5","1","7"
"TT_TU_MN009","691","201905252300","7.2","1","7"
"TT_TU_MN009","691","201905260000","7.2","1","7"
"TT_TU_MN009","691","201905260100","7","1","7"
"TT_TU_MN009","691","201905260200","7.8","1","7"
"TT_TU_MN009","691","201905260300","7.9","1","7"
"TT_TU_MN009","691","201905260400","8.6","1","7"
"TT_TU_MN009","691","201905260500","10","1","7"
"TT_TU_MN009","691","201905260600","12.5","1","7"
"TT_TU_MN009","691","201905260700","14.1","1","7"
"TT_TU_MN009","691","201905260800","15","1","7"
"TT_TU_MN009","691","201905260900","16.7","1","7"
"TT_TU_MN009","691","201905261000","16.9","1","7"
"TT_TU_MN009","691","201905261100","19.6","1","7"
"TT_TU_MN009","691","201905261200","20.9","1","7"
"TT_TU_MN009","691","201905261300","21.2","1","7"
"TT_TU_MN009","691","201905261400","20","1","7"
"TT_TU_MN009","691","201905261500","20.8","1","7"
"TT_TU_MN009","691","201905261600","20.2","1","7"
"TT_TU_MN009","691","201905261700","18.2","1","7"
"TT_TU_MN009","691","201905261800","16.2","1","7"
"TT_TU_MN009","691","201905261900","16.6","1","7"
"TT_TU_MN009","691","201905262000","16.9","1","7"
"TT_TU_MN009","691","201905262100","16.3","1","7"
"TT_TU_MN009","691","201905262200","15.9","1","7"
"TT_TU_MN009","691","201905262300","15","1","7"
"TT_TU_MN009","691","201905270000","14.7","1","7"
"TT_TU_MN009","691","201905270100","14.1","1","7"
"TT_TU_MN009","691","201905270200","13.9","1","7"
"TT_TU_MN009","691","201905270300","13.7","1","7"
"TT_TU_MN009","691","201905270400","13.3","1","7"
"TT_TU_MN009","691","201905270500","13.2","1","7"
"TT_TU_MN009","691","201905270600","14","1","7"
"TT_TU_MN009","691","201905270700","14.8","1","7"
